date,portfolio,benchmark
2017-04-05,1.3141686382681976,1.1432076571761745
2017-04-06,1.321052735827993,1.1454134680789048
2017-04-07,1.321590551942488,1.1444660382858818
2017-04-10,1.3206000711052233,1.1452531338062393
2017-04-11,1.3320850611397415,1.1436109221649995
2017-04-12,1.3306070774902479,1.1393110484889717
2017-04-13,1.3280684507945295,1.131546982800506
2017-04-17,1.3425956394905343,1.1412933631328355
2017-04-18,1.348985988994354,1.1379797881644163
2017-04-19,1.3528888135232318,1.136026625206492
2017-04-20,1.3859064302654105,1.1446117967155776
2017-04-21,1.3781906834416173,1.141137887474493
2017-04-24,1.3843689187539927,1.1535079195413476
2017-04-25,1.3892516218687112,1.1605334758526877
2017-04-26,1.387789586766228,1.159969876591197
2017-04-27,1.3832205612419466,1.1606112136818587
2017-04-28,1.3595753744812664,1.1583908269361585
2017-05-01,1.356999453591576,1.1603974346516381
2017-05-02,1.3529864645707923,1.1617772811194256
2017-05-03,1.3528910503519798,1.1603002623651744
2017-05-04,1.347667909240116,1.1609756097560984
2017-05-05,1.342854716567495,1.16572247594986
2017-05-08,1.330891149286888,1.1657662034787688
2017-05-09,1.326329118119928,1.1645709843552627
2017-05-10,1.3221753787018242,1.1658876688368487
2017-05-11,1.3209124817987314,1.1633660480031105
2017-05-12,1.3053556905456596,1.1616460985326995
2017-05-15,1.3231256051291378,1.1671946360897882
2017-05-16,1.3291421839992397,1.166392964726461
2017-05-17,1.2988671639389473,1.145189971820038
2017-05-18,1.305975939483251,1.1494121076668944
2017-05-19,1.3236549022585211,1.1571907491983298
2017-05-22,1.334400383667695,1.1631619862015363
2017-05-23,1.3400058984676335,1.1652997765037423
2017-05-24,1.3496881129351712,1.1682003692546896
2017-05-25,1.3524661005048852,1.173389369351862
2017-05-26,1.3557061555753858,1.1737537654261017
2017-05-30,1.354134799952068,1.1723399086580517
2017-05-31,1.3461565579982544,1.171800602468177
2017-06-01,1.3578656345899232,1.1806724322223312
2017-06-02,1.3543964683281908,1.18505004372753
2017-06-05,1.3551629100556073,1.183607035273541
2017-06-06,1.3508719497560076,1.180317753376738
2017-06-07,1.3586143174949945,1.1821688854338752
2017-06-08,1.3575547186044064,1.1824846953648829
2017-06-09,1.3572237947353052,1.1815032552715974
2017-06-12,1.3729846776923686,1.180346905062677
2017-06-13,1.3821928136823813,1.1856719463608987
2017-06-14,1.3866375183662845,1.1844913030803623
2017-06-15,1.3993003608496666,1.1818384996598978
2017-06-16,1.3831305582522506,1.1821737440481983
2017-06-19,1.415609409915782,1.1920415897386074
2017-06-20,1.411410034978828,1.184058886405598
2017-06-21,1.396580887075684,1.1833689631717044
2017-06-22,1.3899866008864799,1.1828296569818297
2017-06-23,1.392797897987114,1.184675930424644
2017-06-26,1.4026396568079231,1.18505004372753
2017-06-27,1.3961532634075753,1.175483432125159
2017-06-28,1.4060709867193095,1.1858371392478877
2017-06-29,1.3866031154668892,1.1756389077835012
2017-06-30,1.3937618481962397,1.1774414536974067
2017-07-03,1.393311023564443,1.180162277718396
2017-07-05,1.3903754378648034,1.1818773685744837
2017-07-06,1.359154852797714,1.170804586531922
2017-07-07,1.3671733110830186,1.178301428432612
2017-07-10,1.3733457956212325,1.1793946166553309
2017-07-11,1.3764739186013732,1.178471479933924
2017-07-12,1.3916356084062949,1.1870809445146255
2017-07-13,1.3873475277039156,1.1893061898746489
2017-07-14,1.389924715438501,1.194864444660384
2017-07-17,1.387761564712594,1.1948012826741823
2017-07-18,1.38392054998336,1.1955154989796921
2017-07-19,1.3537553120986412,1.201938587114956
2017-07-20,1.346417329981769,1.2017539597706746
2017-07-21,1.3446134071405067,1.201311825867264
2017-07-24,1.3416699074435463,1.2000340103002636
2017-07-25,1.3453695768657923,1.2035419298416106
2017-07-26,1.3326783812293939,1.2038820328442341
2017-07-27,1.3488825133145288,1.2027111067923442
2017-07-28,1.349959428770885,1.2010980468370434
2017-07-31,1.350296438815834,1.2002234962588683
2017-08-01,1.34972557711262,1.2031629579244012
2017-08-02,1.332106138789427,1.2037557088718311
2017-08-03,1.3266709076656078,1.2011271985229826
2017-08-04,1.3320590505713632,1.2033961714119146
2017-08-07,1.346274254168883,1.2053784860557781
2017-08-08,1.336286837872644,1.2024681760761844
2017-08-09,1.323416612328532,1.2020309007870968
2017-08-10,1.2973378330089,1.1846322028957355
2017-08-11,1.3015993934977088,1.1861432319502492
2017-08-14,1.313327676282714,1.1980565542707236
2017-08-15,1.305283324553114,1.1974589447089705
2017-08-16,1.311939303525458,1.1991594597220887
2017-08-17,1.291129699220105,1.1806481391507158
2017-08-18,1.283129132801766,1.1784811971625708
2017-08-21,1.2768270784781786,1.1798513264017116
2017-08-22,1.2873653627795332,1.1915800213779046
2017-08-23,1.2794683060122722,1.1874647750461582
2017-08-24,1.2696743112617914,1.1850014575842982
2017-08-25,1.271541064294566,1.186983772228162
2017-08-28,1.2705957900362554,1.187561947332622
2017-08-29,1.2629756745200011,1.1885628218832005
2017-08-30,1.2609044732789045,1.1940481974540877
2017-08-31,1.2545199404778016,1.2008794091925
2017-09-01,1.274799338023431,1.2032601302108656
2017-09-05,1.2804996412445107,1.1941745214264907
2017-09-06,1.284835914750486,1.1979107958410278
2017-09-07,1.2648241495163481,1.1976970168108072
2017-09-08,1.2811424132821208,1.1959139053541945
2017-09-11,1.3064518035332096,1.208876688368479
2017-09-12,1.3130616331451144,1.2129433485569932
2017-09-13,1.316607552423956,1.2138616266640767
2017-09-14,1.2975181693846287,1.212525507725198
2017-09-15,1.3041234208880381,1.214765328928191
2017-09-18,1.303956712612359,1.2165338645418338
2017-09-19,1.3053897792376379,1.217884559323682
2017-09-20,1.3036940317329089,1.2186570790010698
2017-09-21,1.2975676208310545,1.2149450976581488
2017-09-22,1.3181285685990833,1.2157321931785063
2017-09-25,1.3241589633070268,1.2130308036148099
2017-09-26,1.3402777225707165,1.2131182586726277
2017-09-27,1.3484273209333921,1.2180740452822865
2017-09-28,1.331543622434868,1.2195413468078913
2017-09-29,1.335802184596223,1.224059858128463
2017-10-02,1.3342762562120871,1.2288018657079012
2017-10-03,1.340727381214331,1.2314546691283657
2017-10-04,1.3288922305018256,1.232989991254495
2017-10-05,1.2702328238668623,1.2399523855796335
2017-10-06,1.270269645701192,1.2386211252550778
2017-10-09,1.254984356491383,1.236386162666408
2017-10-10,1.2688315649215072,1.2392576037314162
2017-10-11,1.247676335986448,1.241492566320086
2017-10-12,1.2544687127142204,1.239398503546789
2017-10-13,1.240013327911132,1.2404868331551848
2017-10-16,1.2426986707972247,1.242658633757653
2017-10-17,1.2533517546535706,1.2434943154212428
2017-10-18,1.2463285037830651,1.2444174521426499
2017-10-19,1.2550415353117268,1.2448255757457982
2017-10-20,1.2593887778720247,1.251195219123507
2017-10-23,1.2518043957433747,1.2462248566708785
2017-10-24,1.255521706732774,1.2482411816150043
2017-10-25,1.2360304554985202,1.2424205616558166
2017-10-26,1.2138358195915222,1.243999611310855
2017-10-27,1.2083942963569958,1.2540423671168992
2017-10-30,1.2055646665833033,1.2500388689145865
2017-10-31,1.2449247416022242,1.251219512195123
2017-11-01,1.2316362551768687,1.2532115440676328
2017-11-02,1.2397202847925732,1.2534496161694693
2017-11-03,1.2338253566413202,1.257331649013702
2017-11-06,1.2393028731096114,1.2589301331260332
2017-11-07,1.2381442320151643,1.2586920610241965
2017-11-08,1.2436753108242669,1.2605091827810715
2017-11-09,1.2391779465774533,1.255767175201633
2017-11-10,1.2484561884843595,1.254639976678652
2017-11-13,1.248758927307867,1.2558740647167435
2017-11-14,1.2504552226282846,1.252973471965796
2017-11-15,1.2517054614465386,1.246049946555243
2017-11-16,1.2633680151534774,1.256262753862599
2017-11-17,1.2554192755715077,1.2529637547371495
2017-11-20,1.271039661364525,1.2545622388494808
2017-11-21,1.2646769685624608,1.2627684384413576
2017-11-22,1.2577750625261654,1.2618210086483344
2017-11-24,1.2525456381670077,1.2644155086969204
2017-11-27,1.2404864232384984,1.2639296472646009
2017-11-28,1.2549260775982594,1.2763774171606264
2017-11-29,1.2765653791360054,1.2759061315712765
2017-11-30,1.2768947044295826,1.286357010980469
2017-12-01,1.2917849606526166,1.2837527937032363
2017-12-04,1.2983002063928755,1.2824020989213882
2017-12-05,1.2795548154932181,1.2776066465843947
2017-12-06,1.2705226016786746,1.2774608881546987
2017-12-07,1.2655070871369245,1.281206879797882
2017-12-08,1.2585244273723848,1.2882615877951613
2017-12-11,1.2564610817560762,1.292386551355554
2017-12-12,1.2660233262469893,1.2943883004567103
2017-12-13,1.26965316262207,1.2937761150519878
2017-12-14,1.2526693390293089,1.2885093771256446
2017-12-15,1.277887634578773,1.3000728792148486
2017-12-18,1.2806856781696374,1.3070449907686332
2017-12-19,1.2587350104792598,1.3028228549217769
2017-12-20,1.2562384289714574,1.3017442425420276
2017-12-21,1.259903899804939,1.3043290253619675
2017-12-22,1.2657854822204078,1.3037314158002145
2017-12-26,1.2688235788371547,1.302351569332427
2017-12-27,1.2582123139961183,1.3033815955689445
2017-12-28,1.2606627278897091,1.3057720338159564
2017-12-29,1.2582283445129891,1.299003984063746
2018-01-02,1.2658431457855983,1.3097901078612388
2018-01-03,1.2722272509876478,1.3181712175687503
2018-01-04,1.2880258583409072,1.3234816830240024
2018-01-05,1.290851339067319,1.3327907880672443
2018-01-08,1.2828203336447903,1.3350063161986212
2018-01-09,1.2871685092130452,1.3367457001263252
2018-01-10,1.2865549120124722,1.3352589641434276
2018-01-11,1.3007032066001596,1.3446506656301636
2018-01-12,1.3025379392748144,1.3537265571858919
2018-01-16,1.300759996254193,1.3489553979205144
2018-01-17,1.3081050923504587,1.3616558157613463
2018-01-18,1.2914705847511883,1.359454863472939
2018-01-19,1.312815764374138,1.3654163832474995
2018-01-22,1.3108610661039095,1.3764308619181826
2018-01-23,1.306528860081973,1.3794237683412711
2018-01-24,1.3401502550558702,1.3786512486638829
2018-01-25,1.3425048949372298,1.3794820717131493
2018-01-26,1.3426171080649933,1.3958167330677307
2018-01-29,1.334138336508822,1.3864201729666716
2018-01-30,1.323285487556196,1.3713098824215348
2018-01-31,1.3267463059943692,1.3719803711981358
2018-02-01,1.3316238960435627,1.3710912447769912
2018-02-02,1.2967494574675589,1.342012438052669
2018-02-05,1.2482292070191503,1.2870177825284244
2018-02-06,1.2577372689909265,1.3094645807015852
2018-02-07,1.2611956214262205,1.3029151685939182
2018-02-08,1.2611956214262205,1.2540083568166371
2018-02-09,1.2611956214262205,1.272738315032554
2018-02-12,1.2611956214262205,1.2904479642405997
2018-02-13,1.2611956214262205,1.293819842580897
2018-02-14,1.2611956214262205,1.31116023710038
2018-02-15,1.2611956214262205,1.326984743951026
2018-02-16,1.2611956214262205,1.3274803226119918
2018-02-20,1.2611956214262205,1.3197259741521727
2018-02-21,1.2611956214262205,1.3124720629676425
2018-02-22,1.2611956214262205,1.3137498785346429
2018-02-23,1.2611956214262205,1.3348071130113701
2018-02-26,1.2611956214262205,1.35050043727529
2018-02-27,1.2611956214262205,1.3333398114857653
2018-02-28,1.2611956214262205,1.3185453308716362
2018-03-01,1.2611956214262205,1.3009765814789631
2018-03-02,1.2611956214262205,1.307574579729862
2018-03-05,1.2611956214262205,1.3219998056554279
2018-03-06,1.2611956214262205,1.3254882907394818
2018-03-07,1.2611956214262205,1.3248469536488203
2018-03-08,1.2611956214262205,1.3307598872801485
2018-03-09,1.2611956214262205,1.3538868914585571
2018-03-12,1.2611956214262205,1.3521620833738228
2018-03-13,1.2611956214262205,1.3435574774074444
2018-03-14,1.2611956214262205,1.3358662909338266
2018-03-15,1.2611956214262205,1.3348216888543396
2018-03-16,1.2611956214262205,1.337095520357595
2018-03-19,1.2611956214262205,1.3181031969682255
2018-03-20,1.2611956214262205,1.3200563599261501
2018-03-21,1.2611956214262205,1.3176221941502293
2018-03-22,1.2611956214262205,1.2844670100087465
2018-03-23,1.2611956214262205,1.2575357108152767
2018-03-26,1.2611956214262205,1.2916869108930145
2018-03-27,1.2611956214262205,1.2693712953065794
2018-03-28,1.2611956214262205,1.265669031192305
2018-03-29,1.2611956214262205,1.2830968807696055
2018-04-02,1.2611956214262205,1.254435914877078
2018-04-03,1.2611956214262205,1.2702604217277242
2018-04-04,1.2611956214262205,1.284952871441066
2018-04-05,1.2611956214262205,1.293771256437665
2018-04-06,1.2611956214262205,1.2654115246331756
2018-04-09,1.2611956214262205,1.269633660480032
2018-04-10,1.2611956214262205,1.2908706636867173
2018-04-11,1.2611956214262205,1.283738217860267
2018-04-12,1.2611956214262205,1.2943299970848319
2018-04-13,1.2611956214262205,1.290593722670295
2018-04-16,1.2611956214262205,1.301059177922457
2018-04-17,1.2611956214262205,1.3149305218151788
2018-04-18,1.2611956214262205,1.3160237100378975
2018-04-19,1.2611956214262205,1.3084879992226222
2018-04-20,1.2611956214262205,1.2973180448935966
2018-04-23,1.2611956214262205,1.2973909241084447
2018-04-24,1.2611956214262205,1.280031095131669
2018-04-25,1.2611956214262205,1.2823826644640952
2018-04-26,1.2611956214262205,1.2957632883101744
2018-04-27,1.2611956214262205,1.2972062967641633
2018-04-30,1.2611956214262205,1.286585365853659
2018-05-01,1.2611956214262205,1.2898649305218157
2018-05-02,1.2611956214262205,1.2805704013215435
2018-05-03,1.2611956214262205,1.2776843844135657
2018-05-04,1.2611956214262205,1.2940530560684098
2018-05-07,1.2611956214262205,1.2985278398600726
2018-05-08,1.2611956214262205,1.2981828782431257
2018-05-09,1.2611956214262205,1.310752113497231
2018-05-10,1.2611956214262205,1.3230346905062682
2018-05-11,1.2611956214262205,1.3252939461665538
2018-05-14,1.2611956214262205,1.3264648722184438
2018-05-15,1.2611956214262205,1.3173889806627153
2018-05-16,1.2611956214262205,1.3227383150325531
2018-05-17,1.2611956214262205,1.3216062578952488
2018-05-18,1.2611956214262205,1.318127490039841
2018-05-21,1.2611956214262205,1.327864153143524
2018-05-22,1.2611956214262205,1.3237003206685458
2018-05-23,1.2611956214262205,1.3280001943445734
2018-05-24,1.2611956214262205,1.3253133806238466
2018-05-25,1.2611956214262205,1.322189291614032
2018-05-29,1.2611956214262205,1.3068992323389375
2018-05-30,1.2611956214262205,1.3234914002526486
2018-05-31,1.2611956214262205,1.314386357010981
2018-06-01,1.2611956214262205,1.3286463900495584
2018-06-04,1.2611956214262205,1.3345981925954722
2018-06-05,1.2611956214262205,1.335535905159849
2018-06-06,1.2611956214262205,1.346977941890973
2018-06-07,1.2611956214262205,1.3460159362549804
2018-06-08,1.2611956214262205,1.3502234962588675
2018-06-11,1.2611956214262205,1.3516665047128564
2018-06-12,1.2611956214262205,1.354022932659606
2018-06-13,1.2611956214262205,1.3485715673889813
2018-06-14,1.2611956214262205,1.3519045768146931
2018-06-15,1.2611956214262205,1.350529588961229
2018-06-18,1.2611956214262205,1.3476581478962208
2018-06-19,1.2611956214262205,1.3422359343115353
2018-06-20,1.2611956214262205,1.3445340588864068
2018-06-21,1.2611956214262205,1.3360023321348764
2018-06-22,1.2611956214262205,1.3384899426683523
2018-06-25,1.2611956214262205,1.320119521912352
2018-06-26,1.2611956214262205,1.3230298318919458
2018-06-27,1.2611956214262205,1.3116460985326999
2018-06-28,1.2611956214262205,1.319750267223789
2018-06-29,1.2611956214262205,1.3207511417743674
2018-07-02,1.2611956214262205,1.3248032261199119
2018-07-03,1.2611956214262205,1.3182489553979218
2018-07-05,1.2611956214262205,1.3296132542998753
2018-07-06,1.2611956214262205,1.340890098144011
2018-07-09,1.2611956214262205,1.3527208240209907
2018-07-10,1.2611956214262205,1.3574191040715202
2018-07-11,1.2611956214262205,1.3477893304829476
2018-07-12,1.2611956214262205,1.359581187445342
2018-07-13,1.2611956214262205,1.361048488970947
2018-07-16,1.2611956214262205,1.3596492080458669
2018-07-17,1.2611956214262205,1.3650519871732598
2018-07-18,1.2611956214262205,1.368001166067439
2018-07-19,1.2611956214262205,1.362593528325723
2018-07-20,1.2611956214262205,1.361301136915753
2018-07-23,1.2611956214262205,1.3638033232921987
2018-07-24,1.2611956214262205,1.3703235837139265
2018-07-25,1.2611956214262205,1.382795646681568
2018-07-26,1.2611956214262205,1.378602662520651
2018-07-27,1.2611956214262205,1.3695559226508618
2018-07-30,1.2611956214262205,1.3616752502186393
2018-07-31,1.2611956214262205,1.3683266932270932
2018-08-01,1.2611956214262205,1.366903119230397
2018-08-02,1.2611956214262205,1.3736371586823453
2018-08-03,1.2611956214262205,1.3800165192887002
2018-08-06,1.2611956214262205,1.3848994266835113
2018-08-07,1.2611956214262205,1.388810611213683
2018-08-08,1.2611956214262205,1.3884462151394434
2018-08-09,1.2611956214262205,1.386444466038287
2018-08-10,1.2611956214262205,1.3765814789622013
2018-08-13,1.2611956214262205,1.3710669517053748
2018-08-14,1.2611956214262205,1.3798270333300957
2018-08-15,1.2611956214262205,1.3693372850063177
2018-08-16,1.2611956214262205,1.3801817121756892
2018-08-17,1.2611956214262205,1.3847682440967852
2018-08-20,1.2611956214262205,1.388130405208436
2018-08-21,1.2611956214262205,1.3910018462734441
2018-08-22,1.2611956214262205,1.3904479642406
2018-08-23,1.2611956214262205,1.3880963949081735
2018-08-24,1.2611956214262205,1.3967010008745517
2018-08-27,1.2611956214262205,1.4074142454571967
2018-08-28,1.2611956214262205,1.4077932173744059
2018-08-29,1.2611956214262205,1.4158196482363241
2018-08-30,1.2611956214262205,1.4095471771450794
2018-08-31,1.2611956214262205,1.409736663103684
2018-09-04,1.2611956214262205,1.4074045282285503
2018-09-05,1.2611956214262205,1.403459333398116
2018-09-06,1.2611956214262205,1.3983334952871453
2018-09-07,1.2611956214262205,1.39523855796327
2018-09-10,1.2611956214262205,1.3978865027694116
2018-09-11,1.2611956214262205,1.4031143717811694
2018-09-12,1.2611956214262205,1.4036148090564584
2018-09-13,1.2611956214262205,1.4110290545136541
2018-09-14,1.2611956214262205,1.41141774365951
2018-09-17,1.2611956214262205,1.4035565056845805
2018-09-18,1.2611956214262205,1.411092216499856
2018-09-19,1.2611956214262205,1.4128607521134988
2018-09-20,1.2611956214262205,1.4239383927703835
2018-09-21,1.2611956214262205,1.4234136624234786
2018-09-24,1.2611956214262205,1.4184092896705875
2018-09-25,1.2611956214262205,1.4165581576134503
2018-09-26,1.2611956214262205,1.4118987464775061
2018-09-27,1.2611956214262205,1.415800213779032
2018-09-28,1.2611956214262205,1.4157904965503856
2018-10-01,1.2611956214262205,1.4209454863472957
2018-10-02,1.2611956214262205,1.420381887085805
2018-10-03,1.2611956214262205,1.4213924788650298
2018-10-04,1.2611956214262205,1.4097803906325936
2018-10-05,1.2611956214262205,1.4019871732581888
2018-10-08,1.2611956214262205,1.4014332912253444
2018-10-09,1.2611956214262205,1.3994461179671578
2018-10-10,1.2611956214262205,1.3534544747837933
2018-10-11,1.2611956214262205,1.3256097560975626
2018-10-12,1.2611956214262205,1.3444417452142667
2018-10-15,1.2611956214262205,1.336502769410166
2018-10-16,1.2611956214262205,1.3652317559032183
2018-10-17,1.2611956214262205,1.3648867942862715
2018-10-18,1.2611956214262205,1.345243416577594
2018-10-19,1.2611956214262205,1.3447575551452744
2018-10-22,1.2611956214262205,1.3389758041006723
2018-10-23,1.2611956214262205,1.331595568943739
2018-10-24,1.2611956214262205,1.2904965503838322
2018-10-25,1.2611956214262205,1.3145321154406782
2018-10-26,1.2611956214262205,1.2917549314935397
2018-10-29,1.2611956214262205,1.2832815081138875
2018-10-30,1.2611956214262205,1.3033864541832685
2018-10-31,1.2611956214262205,1.3175298804780888
2018-11-01,1.2611956214262205,1.3314400932853963
2018-11-02,1.2611956214262205,1.3230298318919456
2018-11-05,1.2611956214262205,1.3304392187348177
2018-11-06,1.2611956214262205,1.338766883684774
2018-11-07,1.2611956214262205,1.3671606257895255
2018-11-08,1.2611956214262205,1.36373044407735
2018-11-09,1.2611956214262205,1.3511855018948604
2018-11-12,1.2611956214262205,1.3245651540180745
2018-11-13,1.2611956214262205,1.3226022738315037
2018-11-14,1.2611956214262205,1.3125935283257222
2018-11-15,1.2611956214262205,1.3264988825187063
2018-11-16,1.2611956214262205,1.3294480614128856
2018-11-19,1.2611956214262205,1.3073219317850555
2018-11-20,1.2611956214262205,1.283592459430571
2018-11-21,1.2611956214262205,1.28749878534642
2018-11-23,1.2611956214262205,1.2790593722670303
2018-11-26,1.2611956214262205,1.2989262462345748
2018-11-27,1.2611956214262205,1.3031629579244008
2018-11-28,1.2611956214262205,1.3331017393839286
2018-11-29,1.2611956214262205,1.3301914294043349
2018-11-30,1.2611956214262205,1.341060149645322
2018-12-03,1.2611956214262205,1.3557331649013709
2018-12-04,1.2611956214262205,1.3118550189485965
2018-12-06,1.2611956214262205,1.3098581284617632
2018-12-07,1.2611956214262205,1.2793120202118362
2018-12-10,1.2611956214262205,1.2815664172577987
2018-12-11,1.2611956214262205,1.2811097075114186
2018-12-12,1.2611956214262205,1.2880526673792645
2018-12-13,1.2611956214262205,1.287795160820135
2018-12-14,1.2611956214262205,1.2632154309590913
2018-12-17,1.2611956214262205,1.236974054999515
2018-12-18,1.2611956214262205,1.2370809445146251
2018-12-19,1.2611956214262205,1.2180351763677006
2018-12-20,1.2611956214262205,1.1988242153337876
2018-12-21,1.2611956214262205,1.1741424545719568
